country_name,year,agricultural_raw_materials_exports_pct,birth_rate_crude,debt_service_ppg_imf_pct_exports,exports_goods_services_current_usd,exports_to_china,external_debt_stocks_pct_gni,food_exports_pct,fuel_exports_pct,gdp_current_usd,gdp_growth_annual_pct,gdp_per_capita_current_usd,imports_from_china,imports_goods_services_current_usd,labor_force_participation_rate,ores_metals_exports_pct,population_growth_annual_pct,population_total,port_container_throughput,realised_fdi_from_china,log_gdp_current_usd,log_population_total,log_gdp_per_capita_current_usd,log_port_container_throughput,exports_to_china_usd,imports_from_china_usd,china_export_share,china_import_share,china_total_trade_share,china_trade_balance_ratio,development_index,market_size_index,growth_demographic_index,debt_vulnerability_index,commodity_export_index,china_exposure_index_no_teu,china_exposure_index_with_teu
Indonesia,2015,5.002885481,18.569,8.170235607,171000000000.0,1988619.4,36.98786525,21.45178045,23.04277508,861000000000.0,4.8763223,3288.222697,3434196.5,166000000000.0,66.578,5.476434136,1.122339818,261799249.0,10011420.0,10754.0,27.481360341374142,19.383088542833974,8.098102484113626,16.119236999372347,19886194000.0,34341965000.0,0.11629353216374269,0.20687930722891568,0.1609144183976261,-0.2665731469880805,-0.30976049745761375,1.4015707296151232,0.1579644034617413,0.0886864508901885,1.208366946856811,-0.855269280777285,-0.4699489202378268
Indonesia,2016,4.820248664,18.138,9.306190883,168000000000.0,2141403.6,35.36990487,22.2766602,19.28903403,932000000000.0,5.033069183,3521.469435,3212612.7,160000000000.0,66.314,5.749876172,1.0744882,264627418.0,10535691.0,6399.0,27.560598651632002,19.393833424836224,8.166633634607829,16.170279193956954,21414036000.0,32126127000.0,0.1274645,0.20078829375,0.16323220426829269,-0.20007580103930575,-0.18302525058480906,1.4360169464111767,0.13116610943561646,0.15721406324371426,1.0896447309326762,-0.836988443485375,-0.41313255108954566
Indonesia,2017,5.990299743,17.54,9.18370918,194000000000.0,2857430.6,35.96453709,23.18610091,21.84518766,1020000000000.0,5.069785901,3798.883262,3475738.5,183000000000.0,66.694,5.953723221,1.022329398,267346658.0,12076306.0,4076.0,27.650823743224727,19.404056718813333,8.2424624241027,16.306755909004224,28574306000.0,34757385000.0,0.14729023711340206,0.18993106557377049,0.1679885702917772,-0.09763009486040725,-0.04279441705296234,1.4743153509454885,0.11789143004173186,0.15865406805616147,1.4618683157232621,-0.8048820203467973,-0.29118752763194267
Indonesia,2018,5.094333829,17.146,7.921043987,212000000000.0,3414977.6,37.56396891,20.44881683,23.31002861,1040000000000.0,5.17429154,3860.953531,4319140.5,219000000000.0,67.652,6.872276752,0.96974341,269951846.0,12532311.0,3246.0,27.670241829081828,19.413754152908577,8.258669460708774,16.34382074721613,34149776000.0,43191405000.0,0.16108384905660378,0.19722102739726027,0.17944589559164734,-0.11690575296490495,-0.012822604664942144,1.4860017191110921,0.14256529492765402,0.07830108079362036,1.228678033008939,-0.6763036133371773,-0.1751653129604274
Indonesia,2019,5.454534399,16.909,10.25765977,200000000000.0,3411387.4419,37.08299782,20.30346231,20.33802174,1120000000000.0,5.01928768,4106.948562,4564873.7002,204000000000.0,68.238,5.447375777,0.935604959,272489381.0,12615422.0,1242.0,27.74434980123555,19.42311020250093,8.32043558940771,16.35043059173718,34113874419.0,45648737002.0,0.170569372095,0.2237683186372549,0.19743220648762377,-0.14461490637658694,0.10140202913424368,1.5178992933247897,0.1271238342311178,0.2790833494641236,1.1416713266534617,-0.4337583038004914,-0.019937701344039806
Indonesia,2020,5.103955991,16.674,15.27015973,178000000000.0,3748185.2148,40.48995208,23.60969628,15.62688087,1060000000000.0,-2.065511829,3853.702888,4098122.5324,160000000000.0,67.401,5.573116743,0.849801187,274814866.0,11673708.0,1334.0,27.689290024052525,19.431608214374723,8.256789754149962,16.272849691583982,37481852148.0,40981225324.0,0.21057220307865168,0.256132658275,0.23213928246153845,-0.04459897940211141,-0.0162987621942052,1.5012970943038408,-0.9190951421773563,0.8030676366718705,1.077089327331553,0.019455490334661752,0.27454065429915375
Indonesia,2021,4.620672732,16.417,12.31101914,247000000000.0,6392283.0,36.1990816,23.51251954,19.45403687,1190000000000.0,3.702885628,4287.17314,6064749.0,218000000000.0,65.868,6.812698931,0.704601322,276758053.0,12910700.0,2434.0,27.804974423051988,19.438654227593986,8.363382852999603,16.373566982886587,63922830000.0,60647490000.0,0.2587968825910931,0.27819949541284406,0.2678931612903226,0.02629310095695347,0.1808247736026948,1.5476177561189977,-0.33341580726542147,0.44583394504109397,1.1522895433209102,0.4445081936693788,0.6534044785335739
Indonesia,2022,3.754716583,16.204,12.28583152,316000000000.0,7789081.0,30.85273529,20.36465716,24.29680936,1320000000000.0,5.307197227,4730.834848,7064104.0,273000000000.0,67.018,8.593720961,0.74605047,278830529.0,12380584.0,3750.0,27.908652852526828,19.446114732290518,8.461856966545824,16.33163999696757,77890810000.0,70641040000.0,0.24648990506329113,0.25875838827838826,0.2521763157894737,0.04880953142373168,0.3629337999485569,1.5896574613761583,-0.032140481754546694,0.33122294997388835,1.0511424130843614,0.2371955774269762,0.49519153918503556
Indonesia,2023,3.705784238,15.941,8.811321617,291000000000.0,7407424.0,29.93537532,19.59344342,22.98840499,1370000000000.0,5.049023318,4876.307745,6519192.0,263000000000.0,67.899,8.661758889,0.842666137,281190067.0,,15203.0,27.94583185576858,19.454541393663803,8.492143602842521,,74074240000.0,65191920000.0,0.2545506529209622,0.2478780228136882,0.2513829602888087,0.0637794565456533,0.41894313731308175,1.6073747527196653,0.047324667017231356,-0.0016403972708237571,0.9581838174315666,0.20397046592670495,0.24631948746434543
Indonesia,2024,3.806060051,15.762,,302000000000.0,7104656.0,30.97299801,19.82116952,20.84829422,1400000000000.0,5.030344694,4925.430488,7666906.0,281000000000.0,67.927,10.2519087,0.813871513,283487931.0,,8480.0,27.967493352549763,19.462680108797322,8.502166958517233,,71046560000.0,76669060000.0,0.23525350993377483,0.27284362989323846,0.25337156089193824,-0.03806300240963007,0.4374794152942305,1.6191806280182588,0.025620266427465718,-0.24014136177858758,0.9631300620359063,0.2757689305800107,0.24556556934349064
Lao PDR,2013,4.887313188,25.623,5.785215239,3045096523.0,101007.9,70.37668032,14.16267175,0.616634277,11983252627.0,8.026300227,1812.517744,172257.7,4108061764.0,60.272,57.25484645,1.407554774,6611385.0,,,23.206775897540897,15.704303720892927,7.502472176474013,,1010079000.0,1722577000.0,0.3317067266573474,0.4193162369405895,0.3820209046633669,-0.2607346113085584,-1.4112647555835207,-1.880260232391347,0.4623798950036296,0.5749968743065988,1.6414422195365572,1.8583597642295362,1.3100034589234653
Lao PDR,2014,6.482374586,25.049,5.343893661,4040904951.0,177788.3187,74.28733039,17.34289065,0.042123341,13279245886.0,7.61196344,1981.039109,183947.508,6125963674.0,60.14,46.8833425,1.378768427,6703172.0,,,23.30946819368956,15.71809140516305,7.591376788553149,,1777883187.0,1839475080.0,0.439971543146549,0.300275218380278,0.35579866332737237,-0.017026760540111024,-1.2468526907235633,-1.8356813866252695,0.3799593331320535,0.6173367136959903,1.7695513068852293,1.606030598736856,1.3964493878167101
Lao PDR,2015,4.963242184,24.962,5.38566163,4497378079.0,154734.1,83.34374742,21.05848209,0.176088512,14426380126.0,7.270065844,2121.013391,122575.8,6753813713.0,60.016,40.31519825,1.458364749,6801645.0,,,23.39232432074312,15.732675052655107,7.659649268076105,,1547341000.0,1225758000.0,0.34405401832350596,0.18149123622415197,0.24647157841285514,0.11596520715632583,-1.1205958063058366,-1.7981244497810456,0.38525348060070413,0.8114003540770277,1.45944193898547,0.22458101467636202,0.4430098429859021
Lao PDR,2016,3.106615446,24.567,7.216716967,5079427263.0,135960.8,88.83463842,29.33582427,0.240806629,15912501723.0,7.022836255,2303.22156,98709.8,6394790293.0,59.898,36.92652358,1.563175613,6908802.0,,,23.490370909109586,15.748306808788456,7.742064100143351,,1359608000.0,987098000.0,0.2676695480814881,0.15435971388780614,0.20451991506583214,0.15873739616296204,-0.9681853475188251,-1.7544287152643834,0.4215139143133242,1.0920349580086761,1.4113293341782984,-0.3926971113225863,-0.05247567114780533
